"Nombre","Referencia interna","Código de barras","Categoría de producto","Coste","Precio de venta","Unidad SAT"
"BANDA-V PARA AIRE ACONDICIONADO 68","MPB1756","7506069058240","ANBEC","0.0","93.5","Pieza"
"BANDA-V PARA AIRE ACONDICIONADO 70","MPB1757","7506069058257","ANBEC","0.0","93.5","Pieza"
"BANDAS DE LIJA 2259  3X18 GR60 (3PZ) AUSTROMEX","CL2259","","ABRAMEX","72.53","105.0","Pieza"
"BANDAS DE LIJA 2260  3X18 GR80 (3PZ) AUSTROMEX","CL2260","","ABRAMEX","71.10000000000001","103.0","Pieza"
"BANDAS DE LIJA 2263  3X21 GR60 (3PZ) AUSTROMEX","CL2263","","ABRAMEX","78.91","114.0","Pieza"
"BANDAS DE LIJA 2264  3X21 GR80 (3PZ) AUSTROMEX","CL2264","","ABRAMEX","77.3","112.0","Pieza"
"BANDEJA ALTURA INTERIOR 66MM ANCHO 150MM GALVANIZADO ELECTROZINC (15-20 MICROMET","CHAROFIL","","All","498.74","700.0","Pieza"
"BANDERA MALLA CON REFLEJANTE  137606 SURTEK","137606","660731376067","SURTEK","40.0","58.0","Pieza"
"BANDOLA ALUMINIO CON SEGURO 5 MM C/2 PIEZAS TRUEPOWER","TP246","7506069036767","ANBEC","0.0","17.8","Pieza"
"BANDOLA ALUMINIO CON SEGURO 6 MM C/2 PIEZAS TRUEPOWER","TP247","7506069053825","ANBEC","0.0","22.1","Pieza"
"BANDOLA ALUMINIO CON SEGURO 7 MM TRUEPOWER","TP248","7506069036781","ANBEC","0.0","17.3","Pieza"
"BANDOLA ALUMINIO CON SEGURO 8 MM TRUEPOWER","TP249","7506069054303","ANBEC","0.0","20.3","Pieza"
"BANDOLA CON DESTORCEDOR 2 METAL TRUEPOWER","TP215","7506069036453","ANBEC","0.0","14.8","Pieza"
"BANDOLA CON DESTORCEDOR 3 1/2 LATON TRUEPOWER","TP222","7506069036521","ANBEC","0.0","98.0","Pieza"
"BANDOLA CON DESTORCEDOR 3 METAL TRUEPOWER","TP216","7506069036460","ANBEC","0.0","20.9","Pieza"
"BANDOLA CON DESTORCEDOR 3-1/2 METAL TRUEPOWER","TP217","7506069036477","ANBEC","0.0","24.5","Pieza"
"BANDOLA CON DESTORCEDOR 3-1/4 LATON TRUEPOWER","TP220","7506069036507","ANBEC","0.0","78.0","Pieza"
"BANDOLA CON DESTORCEDOR 3-3/8 LATON TRUEPOWER","TP221","7506069036514","ANBEC","0.0","80.0","Pieza"
"BANDOLA CON DESTORCEDOR 4 1/2 LATON TRUEPOWER","TP223","7506069036538","ANBEC","0.0","123.0","Pieza"
"BANDOLA CON DESTORCEDOR 4 7/8 LATON TRUEPOWER","TP224","7506069036545","ANBEC","0.0","142.0","Pieza"
"BANDOLA CON DESTORCEDOR 4 METAL TRUEPOWER","TP218","7506069036484","ANBEC","0.0","30.0","Pieza"
"BANDOLA CON DESTORCEDOR 4-1/2 METAL TRUEPOWER","TP214","7506069036446","ANBEC","0.0","61.0","Pieza"
"BANDOLA CON DESTORCEDOR 4-1/4 METAL TRUEPOWER","TP219","7506069036491","ANBEC","0.0","44.0","Pieza"
"BANDOLA CON SEGURO 1/2 METAL TRUEPOWER","TP235","7506069036651","ANBEC","0.0","50.0","Pieza"
"BANDOLA CON SEGURO 1/4 C/2 PIEZAS METAL TRUEPOWER","TP232","7506069036620","ANBEC","0.0","29.0","Pieza"
"BANDOLA CON SEGURO 1/8 C/2 PIEZAS METAL TRUEPOWER","TP230","7506069036606","ANBEC","0.0","19.1","Pieza"
"BANDOLA CON SEGURO 3/16 C/2 PIEZAS METAL TRUEPOWER","TP231","7506069036613","ANBEC","0.0","22.1","Pieza"
"BANDOLA CON SEGURO 3/8 METAL TRUEPOWER","TP234","7506069036644","ANBEC","0.0","33.0","Pieza"
"BANDOLA CON SEGURO 5/16 METAL TRUEPOWER","TP233","7506069036637","ANBEC","0.0","25.2","Pieza"
"BANDOLA DE UÑA 4 CON DESTORCEDOR TRUEPOWER","TP213","7506069036439","ANBEC","0.0","75.0","Pieza"
"BANDOLA DOBLE 3-1/2 LATON TRUEPOWER","TP227","7506069036576","ANBEC","0.0","81.0","Pieza"
"BANDOLA DOBLE 3-1/2 METAL TRUEPOWER","TP225","7506069036552","ANBEC","0.0","24.5","Pieza"
"BANDOLA DOBLE 4 LATON TRUEPOWER","TP228","7506069053641","ANBEC","0.0","84.0","Pieza"
"BANDOLA DOBLE 4 METAL TRUEPOWER","TP226","7506069036569","ANBEC","0.0","31.0","Pieza"
"BANDOLA DOBLE 4-3/4 LATON TRUEPOWER","TP229","7506069053931","ANBEC","0.0","106.0","Pieza"
"BANDOLA DOBLE 4-3/4 METAL TRUEPOWER","TP276","7506069037085","ANBEC","0.0","40.0","Pieza"
"BANDOLA GALLO CHICA NO. 40 REDURO","8484","","ABRAMEX","1.67","2.0","Pieza"
"BANDOLA GALLO GRANDE NO. 60 REDURO","3287","","ABRAMEX","10.36","15.0","Pieza"
"BANDOLA GALLO MED NO. 50 REDURO","8483","","ABRAMEX","3.38","5.0","Pieza"
"BANDOLA GALLO MINI NO. 35 REDURO","8482","","ABRAMEX","2.24","3.0","Pieza"
"BANDOLA MOSQUETON CON SEGURO 1/2 METAL TRUEPOWER","TP240","7506069036705","ANBEC","0.0","50.0","Pieza"
"BANDOLA MOSQUETON CON SEGURO 1/4 C/2 PIEZAS METAL TRUEPOWER","TP237","7506069036675","ANBEC","0.0","29.0","Pieza"
"BANDOLA MOSQUETON CON SEGURO 3/16 C/2 PIEZAS METAL TRUEPOWER","TP236","7506069036668","ANBEC","0.0","27.0","Pieza"
"BANDOLA MOSQUETON CON SEGURO 3/8 METALTRUEPOWER","TP239","7506069036699","ANBEC","0.0","30.0","Pieza"
"BANDOLA MOSQUETON CON SEGURO 5/16 METAL TRUEPOWER","TP238","7506069036682","ANBEC","0.0","22.0","Pieza"
"BARBOQUEJO CON BARBILLA PVC  137620 SURTEK","137620","660731376203","SURTEK","21.0","30.0","Pieza"
"BARBOQUEJO SIN BARBILLA  137622 SURTEK","137622","660731376227","SURTEK","17.0","25.0","Pieza"
"BARNIZ ACRILICO ALTO BRILLO TRANSPARENTE 04 L","","219654704","MASTER COAT","440.0","550.0","Pieza"
"BARNIZ ACRILICO ALTO BRILLO TRANSPARENTE 19 L","","219654719","MASTER COAT","1860.0","2325.0","Pieza"
"BARNIZ PARA MADERA CAOBA 04 L","","219644804","MASTER COAT","290.0","362.5","Pieza"
"BARNIZ PARA MADERA CHOCOLATE 04 L","","219641404","MASTER COAT","290.0","362.5","Pieza"
"BARNIZ PARA MADERA ENCINO 04 L","","219644504","MASTER COAT","290.0","362.5","Pieza"
"BARNIZ PARA MADERA NOGAL 04 L","","219644604","MASTER COAT","290.0","362.5","Pieza"
"BARNIZ PARA MADERA TRANSPARENTE 04 L","","219644704","MASTER COAT","290.0","362.5","Pieza"
"BARNIZ PARA MADERA TRANSPARENTE 19 L","","219644719","MASTER COAT","1250.0","1562.5","Pieza"
"BARRA ANTIPANICO DE TOQUE 1 PUNTO PROLOK L5501AL PLOCK","L5501AL","660731804720","PROLOK","1406.0","2039.0","Pieza"
"BARRA C/JABONERA CROMO 34005 METALFLU","3420","701394340054","METALFLU","415.01","602.0","Pieza"
"BARRA CORREDIZA 1/2 X 9-1/2  5484 URREA","5484","660731615845","URREA","186.0","270.0","Pieza"
"BARRA CORREDIZA 1/2""  9 1/2"" F5885 SURTEK","F5885","660731049077","SURTEK","93.0","135.0","Pieza"
"BARRA CORREDIZA 1/2"" 5485 URREA","5485","660731615852","URREA","209.0","303.0","Pieza"
"BARRA CORREDIZA 1/4""  1/4X4 1/4 F4485 SURTEK","F4485","660731021066","SURTEK","48.0","70.0","Pieza"
"BARRA CORREDIZA 1/4""X4 1/2"" 4785 URREA","4785","660731610857","URREA","130.0","189.0","Pieza"
"BARRA CORREDIZA 3/4""X18""  F5985 SURTEK","F5985","660731055085","SURTEK","297.0","431.0","Pieza"
"BARRA CORREDIZA 3/4""X18"" 5685 URREA","5685","660731617030","URREA","464.0","673.0","Pieza"
"BARRA CORREDIZA 3/8"" F5185 SURTEK","F5185","660731035339","SURTEK","107.0","155.0","Pieza"
"BARRA DE ALINEACION CABEZA 1/2""X16 2126 URREA","2126","660731605020","URREA","181.0","262.0","Pieza"
"BARRA DE SEGURIDAD 40CMS ACERO INOX. P/BAÑO 34002","2913","701394340023","ABRAMEX","253.17000000000002","367.0","Pieza"
"BARRA DE SEGURIDAD RECTA 700MM SAT","MGBARRA700","","LIMSA","1327.8","1860.0","Pieza"
"BARRA DE SILICON 1/2"" BLANCO 112912 SURTEK","112912","660731129120","SURTEK","29.68","42.0","Pieza"
"BARRA DE SILICON BLANCO DE 5/16 12 PIEZAS  112910 SURTEK","112910","660731129106","SURTEK","16.69","25.0","Pieza"
"BARRA HUE15","","","All","11.0","15.0","Pieza"
"BARRA MULTICONTACTOS C/10 CONTACTOS ATERRIZADOS INDUSTRIAL 90CM STROM","ST2716","7506069079788","ANBEC","0.0","489.0","Pieza"
"BARRA MULTICONTACTOS C/12 CONTACTOS ATERRIZADOS INDUSTRIAL 90CM STROM","ST2717","7506069079795","ANBEC","0.0","839.0","Pieza"
"BARRA MULTICONTACTOS C/4 CONTACTOS ATERRIZADOS 2 USB 50CM STROM","ST2713","7506069079757","ANBEC","0.0","252.0","Pieza"
"BARRA MULTICONTACTOS C/4 CONTACTOS ATERRIZADOS 50CM STROM","ST2709","7506069079719","ANBEC","0.0","105.0","Pieza"
"BARRA MULTICONTACTOS C/6 CONTACTOS ATERRIZADOS 2 USB 50CM STROM","ST2712","7506069079740","ANBEC","0.0","314.0","Pieza"
"BARRA MULTICONTACTOS C/6 SALIDAS UL 50CM STROM","TPPOWER6UL","7506069035272","ANBEC","0.0","100.0","Pieza"
"BARRA MULTICONTACTOS C/8 CONTACTOS ATERRIZADOS 110 JOULES 50CM STROM","ST2711","7506069079733","ANBEC","0.0","140.0","Pieza"
"BARRA MULTICONTACTOS CON SUPRESOR DE PICOS C/6 CONTACTOS ATERRIZADOS 270 JOULES 75CM STROM","ST2707","7506069079696","ANBEC","0.0","122.0","Pieza"
"BARRA MULTICONTACTOS CON SUPRESOR DE PICOS C/6 CONTACTOS ATERRIZADOS 450 JOULES 75CM STROM","ST2708","7506069079702","ANBEC","0.0","134.0","Pieza"
"BARRA MULTICONTACTOS CON SUPRESOR DE PICOS C/6 CONTACTOS ATERRIZADOS 600 JOULES 75CM STROM","ST2706","7506069079689","ANBEC","0.0","319.0","Pieza"
"BARRA MULTICONTACTOS CON SUPRESOR DE PICOS C/6 CONTACTOS ATERRIZADOS INDUSTRIAL 90CM STROM","ST2714","7506069079764","ANBEC","0.0","407.0","Pieza"
"BARRA MULTICONTACTOS CON SUPRESOR DE PICOS C/8 CONTACTOS ATERRIZADOS 50CM STROM","ST2710","7506069079726","ANBEC","0.0","151.0","Pieza"
"BARRA MULTICONTACTOS CON SUPRESOR DE PICOS C/8 CONTACTOS ATERRIZADOS INDUSTRIAL 1200 JOULES 90CM STROM","ST2715","7506069079771","ANBEC","0.0","441.0","Pieza"
"BARRA ROSCADA 3/8""-120 3.05 MT","BR38300","","TAMEX","37.89","60.0","Pieza"
"BARRA ROSCADA 3/8""-120 3.05 POR METRO","","","TAMEX","0.0","35.0","Pieza"
"BARRA ROSCADA GALV 3.05 MT 1/4","BR14300","","TAMEX","19.330000000000002","40.0","Pieza"
"BARRA ROSCADA GALV POR 1 MT 1/4","","","All","0.0","20.0","Pieza"
"BARRA SUJETADORA ACERO INOX CROMADA 18 ANBEC","B30312","7506069003776","ANBEC","0.0","612.0","Pieza"
"BARRA SUJETADORA ACERO INOX CROMADA CON JABONERA 18 ANBEC","B30212","7506069003424","ANBEC","0.0","730.0","Pieza"
"BARRA SUJETADORA ACERO INOX SATINADA 18 ANBEC","B30118","7506069003431","ANBEC","0.0","665.0","Pieza"
"BARRA SUJETADORA ACERO INOX SATINADA 24 ANBEC","BS24SS","7506069003677","ANBEC","0.0","574.0","Pieza"
"BARRA SUJETADORA ACERO INOXIDABLE 12 PULGADAS ABEC","ANBA1918","7506069080760","ANBEC","0.0","391.0","Pieza"
"BARRA SUJETADORA ACERO INOXIDABLE 16 PULGADAS ANBEC","ANBA1919","7506069080777","ANBEC","0.0","456.0","Pieza"
"BARRA SUJETADORA ACERO INOXIDABLE 20 PULGADAS ANBEC","ANBA1920","7506069080784","ANBEC","0.0","521.0","Pieza"
"BARRA SUJETADORA ACERO INOXIDABLE 24 PULGADAS ANBEC","ANBA1921","7506069080791","ANBEC","0.0","587.0","Pieza"
"BARRA SUJETADORA CROMADA 24 ANBEC","BS24C","7506069004018","ANBEC","0.0","574.0","Pieza"
"BARRA TOALLERO ALUMINIO CROMADA 24 ANBEC","BT1003","7506069003417","ANBEC","0.0","198.5","Pieza"
"BARRAS DE SILICON 1/2 C/12 PIEZAS TRUEPOWER","TPBS1222","7506069051234","ANBEC","0.0","57.0","Pieza"
"BARRAS DE SILICON 5/16  1 PZA","SILBARRA5/16X8","","ABRAMEX","3.45","5.0","Pieza"
"BARRAS DE SILICON 5/16 C/12 PZS TRUEPOWER","TPBS1221","7506069051227","ANBEC","0.0","29.0","Pieza"
"BARRAS ROSCADAS GALV DE 3.05 MT 1/4 ATR-1/4-120","","","TAMEX","24.080000000000002","35.0","Pieza"
"BARRETA DE PUNTA 1""X1.50  BAF150 SURTEK","BAF150","660731300215","SURTEK","409.0","593.0","Pieza"
"BARRETA DE PUNTA 1""X1.75M  BAF175 SURTEK","BAF175","660731300222","SURTEK","469.0","680.0","Pieza"
"BARRETA DE UÃ‘A 3/4""X45CM  BU45 SURTEK","BU45","660731300307","SURTEK","93.0","135.0","Pieza"
"BARRETA DE UÃ‘A 3/4""X60CM  BU60 SURTEK","BU60","660731300314","SURTEK","111.0","161.0","Pieza"
"BARRETA DE UÑA 18 TRUEPOWER","TPWB18","7506069037665","ANBEC","0.0","142.0","Pieza"
"BARRETA DE UÑA 24 TRUEPOWER","TPWB24","7506069035364","ANBEC","0.0","209.0","Pieza"
"BARRETA DE UÑA 3/4""X75CMS  BU75 SURTEK","BU75","660731300321","SURTEK","153.1","215.0","Pieza"
"BARRETA DE UÑA 3/4""X90CMS  BU90 SURTEK","BU90","660731300338","SURTEK","176.32","247.0","Pieza"
"BARRETA DE UÑA 36 TRUEPOWER","TPWB36","7506069023293","ANBEC","0.0","278.0","Pieza"
"BARRETA HEXAGONAL  DE 7/8 X 1 M  BAF100 SURTEK","BAF100","660731300260","SURTEK","209.0","303.0","Pieza"
"BARRETA HEXAGONAL  DE 7/8 X 1.25 M  BAF125 SURTEK","BAF125","660731300208","SURTEK","256.0","371.0","Pieza"
"BARRETA HEXAGONAL DE 1 X 1.5 M  2840 URREA","2840","660731696257","URREA","998.0","1447.0","Pieza"
"BARRETA HEXAGONAL DE 1 X 1.75 M  2850 URREA","2850","660731696264","URREA","1040.0","1508.0","Pieza"
"BARRETA VARILLA CHICA","BARRCHI","","MGBARRETA","278.57","390.0","Pieza"
"BARRETA VARILLA GDE","BARRVARI","","MGBARRETA","260.0","390.0","Pieza"
"BASE COAT P.R. PROTEKTO PLUS SACO","","","All","634.91","793.0","Pieza"
"BASE CORTINERO MADERA JGO","BASMA1","","All","40.0","70.0","Pieza"
"BASE FLUORESCENTE ROYER 450 PAR","7254","","ABRAMEX","12.46","18.0","Pieza"
"BASE P/REFRIGERADOR C/RUEDAS REDURO   28501","8384","7503017992250","ABRAMEX","79.15","115.0","Pieza"
"BASE P/TINACO 1 X 1 X 1 MTS  ESLORA","4417","","ABRAMEX","1419.72","2059.0","Pieza"
"BASE PARA MESA DE HULE 1 1/2 CAFE PAQ C/4 PZAS SHUTZ","SZBS1910","7506069065866","ANBEC","0.0","54.4","Pieza"
"BASE PARA MESA DE HULE 1 3/4 CAFE PAQ C/4 PZAS SHUTZ","SZBS1911","7506069065873","ANBEC","0.0","74.0","Pieza"
"BASE PARA MESA DE HULE 1 5/8 CAFE PAQ C/4 PZAS SHUTZ","SZBS1908","7506069065842","ANBEC","0.0","68.0","Pieza"
"BASE PARA MESA DE HULE 2 CAFE PAQ C/4 PZAS SHUTZ","SZBS1909","7506069065859","ANBEC","0.0","85.0","Pieza"
"BASE PARA MESA DE PLASTICO 1 13/16  PAQ C/4 PZAS SHUTZ","SZBS1913","7506069065897","ANBEC","0.0","56.0","Pieza"
"BASE PARA MESA DE PLASTICO 1 3/8 PAQ C/4 PZAS SHUTZ","SZBS1912","7506069065880","ANBEC","0.0","50.0","Pieza"
"BASE PARA MOP","","","ABRAMEX","117.16","165.0","Pieza"
"BASE PARA MOTOR DE AIRE ACONDICIONADO METALICA MYPAT COOLER","BMM1235","7506069051401","ANBEC","0.0","138.5","Pieza"
"BASE PARA MUEBLE DE PLASTICO CON ADHESIVO 25 X 25 MM GRIS C/8 PZAS SHUTZ","SZBM1942","7506069066214","ANBEC","0.0","120.0","Pieza"
"BASE PARA MUEBLE DE PLASTICO CON ADHESIVO 30 MM GRIS C/8 PZAS SHUTZ","SZBM1940","7506069066191","ANBEC","0.0","110.0","Pieza"
"BASE PARA MUEBLE DE PLASTICO CON CLAVO 22 MM GRIS C/16 PZAS SHUTZ","SZBM1941","7506069066207","ANBEC","0.0","205.0","Pieza"
"BASE PARA MUEBLE DE PLASTICO CON CLAVO 38 MM GRIS C/8 PZAS SHUTZ","SZBM1943","7506069066221","ANBEC","0.0","205.0","Pieza"
"BASE PARA MUEBLE DE PLASTICO CON FELPA Y CLAVO 15 MM CAFE C/40 PZAS SHUTZ","SZBM1923","7506069065989","ANBEC","0.0","112.0","Pieza"
"BASE PARA MUEBLE DE PLASTICO CON FELPA Y CLAVO 18 MM CAFE C/30 PZAS SHUTZ","SZBM1924","7506069065996","ANBEC","0.0","99.0","Pieza"
"BASE PARA MUEBLE DE PLASTICO CON FELPA Y CLAVO 20 MM BLANCO C/24 PZAS SHUTZ","SZBM1925","7506069066009","ANBEC","0.0","99.0","Pieza"
"BASE PARA MUEBLE DE PLASTICO CON FELPA Y CLAVO 22 MM BLANCO C/20 PZAS SHUTZ","SZBM1926","7506069066016","ANBEC","0.0","88.0","Pieza"
"BASE PARA MUEBLE DE PLASTICO CON FELPA Y CLAVO 24 MM BLANCO C/16 PZAS SHUTZ","SZBM1927","7506069066023","ANBEC","0.0","84.0","Pieza"
"BASE PARA MUEBLE DE PLASTICO CON FELPA Y CLAVO 28 MM CAFE C/14 PZAS SHUTZ","SZBM1928","7506069066030","ANBEC","0.0","85.0","Pieza"
"BASE PARA MUEBLE DE PLASTICO CON FELPA Y CLAVO 30 MM CAFE C/10 PZAS SHUTZ","SZBM1929","7506069066047","ANBEC","0.0","70.0","Pieza"
"BASE PARA MUEBLE DE PLASTICO PARA MUEBLE CON CLAVO 19 MM GRIS C/20 PZAS SHUTZ","SZBM1937","7506069066160","ANBEC","0.0","214.0","Pieza"
"BASE PARA MUEBLE DE PLASTICO PARA MUEBLE CON CLAVO 22 MM GRIS C/12 PZAS SHUTZ","SZBM1938","7506069066177","ANBEC","0.0","153.0","Pieza"
"BASE PARA MUEBLE DE PLASTICO PARA MUEBLE CON CLAVO 26 MM GRIS C/8 PZAS SHUTZ","SZBM1939","7506069066184","ANBEC","0.0","160.0","Pieza"
"BASE PARA MUEBLE DE PLATICO CON FELPA Y TORNILLO 20 MM BLANCO C/20 PZAS SHUTZ","SZBM1930","7506069066054","ANBEC","0.0","135.0","Pieza"
"BASE PARA MUEBLE DE PLATICO CON FELPA Y TORNILLO 25 MM CAFE C/10 PZAS SHUTZ","SZBM1931","7506069066061","ANBEC","0.0","99.0","Pieza"
"BASE PARA MUEBLE DE PLATICO CON FELPA Y TORNILLO 28 MM CAFE C/8 PZAS SHUTZ","SZBM1932","7506069066078","ANBEC","0.0","86.0","Pieza"
"BASE PARA MUEBLE DE PLATICO CON FELPA Y TORNILLO 40 MM CAFE C/4 PZAS SHUTZ","SZBM1933","7506069066085","ANBEC","0.0","77.0","Pieza"
"BASE PARA MUEBLE METALICA CON FELPA Y TORNILLO 22 MM NIQUEL C/16 PZAS SHUTZ","SZBM1934","7506069066092","ANBEC","0.0","214.0","Pieza"
"BASE PARA MUEBLE METALICA CON FELPA Y TORNILLO 24 MM NIQUEL C/16 PZAS SHUTZ","SZBM1935","7506069066115","ANBEC","0.0","234.0","Pieza"
"BASE PARA MUEBLE METALICA CON FELPA Y TORNILLO 28 MM NIQUEL C/16 PZAS SHUTZ","SZBM1936","7506069066146","ANBEC","0.0","252.0","Pieza"
"BASE PARA SILLA DE HULE 1/2 BLANCO PAQ C/20 PZAS SHUTZ","SZBS1904","7506069065804","ANBEC","0.0","90.0","Pieza"
"BASE PARA SILLA DE HULE 3/4 BLANCO PAQ C/20 PZAS SHUTZ","SZBS1906","7506069065828","ANBEC","0.0","150.0","Pieza"
"BASE PARA SILLA DE HULE 5/8 BLANCO PAQ C/20 PZAS SHUTZ","SZBS1905","7506069065811","ANBEC","0.0","135.0","Pieza"
"BASE PARA SILLA DE HULE 7/8 BLANCO PAQ C/20 PZAS SHUTZ","SZBS1907","7506069065835","ANBEC","0.0","170.0","Pieza"
"BASE PARA TUBO LED ALUMINIO T5 1200 MM STROM","ST2417","7506069067822","ANBEC","0.0","356.0","Pieza"
"BASE PARA TUBO LED ALUMINIO T5 600 MM STROM","ST2408","7506069065422","ANBEC","0.0","290.0","Pieza"
"BASE PARA TUBO LED ALUMINIO T8 1200 MM STROM","ST2418","7506069067839","ANBEC","0.0","356.0","Pieza"
"BASE PARA TUBO LED ALUMINIO T8 600 MM STROM","ST2409","7506069065439","ANBEC","0.0","290.0","Pieza"
"BASE PARA TUBO LED METALICA T5 1200 MM STROM","ST2415","7506069067808","ANBEC","0.0","306.0","Pieza"
"BASE PARA TUBO LED METALICA T5 600 MM STROM","ST2406","7506069065408","ANBEC","0.0","239.0","Pieza"
"BASE PARA TUBO LED METALICA T8 1200 MM STROM","ST2416","7506069067815","ANBEC","0.0","306.0","Pieza"
"BASE PARA TUBO LED METALICA T8 600 MM STROM","ST2407","7506069065415","ANBEC","0.0","239.0","Pieza"
"BASE SOQUET 4-100 MONOFASICA IUSA","7012","","ABRAMEX","122.95","178.0","Pieza"
"BASE SOQUET TRIFAS. 7-100  IUSA","7250","","ABRAMEX","790.33","1146.0","Pieza"
"BASTIDOR MADERA PARA CARRTILLA CTBASTM SURTEK","CTBASTM","660731305333","SURTEK","265.0","384.0","Pieza"
"BASTIDOR TUBULAR PARA CARRETILLA  CTBAST SURTEK","CTBAST","660731305326","SURTEK","219.0","318.0","Pieza"
"BASTON NATURAL CON ROSCA","BNCIX10","","BYP","14.620000000000001","20.88","Pieza"
"BE CUCHARA P/ALBAÑIL 10""MGO.BIMATERIAL","","7500372000217","All","237.73000000000002","335.0","Pieza"
"BE CUCHARA P/ALBAÑIL 9""MGO.MADERA","","","FERREVAL","192.0","312.0","Pieza"
"BE CUCHARA PARA ALBAÑIL 6""","","7500372000095","All","186.0","250.0","Pieza"
"BE DOBLADOR BELLOTA","","","FERREVAL","86.0","120.0","Pieza"
"BE ESQUINERO INTERNO BELLOTA","","","FERREVAL","86.0","120.0","Pieza"
"BE HACHA MICHIGAN 3.5 LBS C/MANGO","","7500372103628","All","420.0","550.0","Pieza"
"BE LLANA FLOTA 9"" 5880","5880","7500372103963","FERREVAL","108.62","160.0","Pieza"
"BE LLANA LISA MANGO MADERA 11"" 58","LLANABELLOTA","7500372104021","FERREVAL","116.51","165.0","Pieza"
"BE SEGUETA P/ ARCO 1/2 X 12 - 18 BIMET FLEXIBLE","4601-12.18","","All","16.53","23.0","Pieza"
"BE SEGUETA P/ ARCO 1/2 X 12 - 18 BIMET RIGIDA","4602-12.18","","All","16.53","23.0","Pieza"
"BERBIQUI 1/2X18"" 5480 URREA","5480","660731615838","URREA","408.0","592.0","Pieza"
"BERMES CUB MCM 101 IZQ 80X50","bercubcacm101","","LIMSA","719.97","1007.0","Pieza"
"BI BOMBA INFLAR EMYASA","8224","7503000796018","ABRAMEX","164.87","239.0","Pieza"
"BI PARCHE BICICLETA BOTE REDURO","38043701","10600010","ABRAMEX","17.95","26.0","Pieza"
"BICOLOR DELGADO 2030 REDURO","BID","","ABRAMEX","4.4","8.0","Pieza"
"BICOLOR GRUESO 2200 LATINTUL","BIG","787257104216","ABRAMEX","8.47","13.0","Pieza"
"BIELDO FORJADO LARGO 54"" DE 6 DTES 130676 SURTEK","130676","660731306767","SURTEK","339.0","492.0","Pieza"
"BIELDO FORJADO MANGO LARGO 4 DIENTES  130672 SURTEK","130672","660731306729","SURTEK","274.0","397.0","Pieza"
"BIELDO FORJADO MANGO LARGO 5 DIENTES  130674 SURTEK","130674","660731306743","SURTEK","293.0","425.0","Pieza"
"BIELDO METALICO 4 DIENTES 173 CM MANGO DE MADERA TRUEPOWER","TPB1068","7506069049521","ANBEC","0.0","454.0","Pieza"
"BIRLO P/LAMINA 3/16 X 4 JGO C/100 C/ACCESORIOS","8335","","ABRAMEX","190.55","276.0","Pieza"
"BIRLO P/LAMINA 3/16 X 5 JGO C/100 C/ACCESORIOS","8336","","ABRAMEX","223.64000000000001","324.0","Pieza"
"BIRLO P/LAMINA 3/16 X 6 JGO C/100 C/ACCESORIOS","8337","","ABRAMEX","287.12","416.0","Pieza"
